host_since,host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel,amenities_category
2019-02-01,1.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98639,23.73242,Entire home/apt,4,2.0,46,24.72,1,90,162,14,1.52,False,private,1.0,0,0,0,0,0,high
2016-08-17,45.0,True,False,ΣΤΑΔΙΟ,37.96631,23.74371,Entire home/apt,5,3.0,48,103.0,1,600,62,236,7.24,True,private,1.0,0,0,0,0,0,high
2017-10-13,2.0,True,False,ΘΗΣΕΙΟ,37.974,23.71514,Private room,2,1.0,35,23.69,3,150,353,54,1.82,False,private,1.0,0,0,0,0,0,high
2019-02-01,9.0,True,False,ΚΟΛΩΝΑΚΙ,37.97765,23.75015,Entire home/apt,7,4.0,46,135.96,1,1125,354,14,14.0,True,private,2.0,0,0,0,0,0,high
2019-02-02,11.0,True,True,ΖΑΠΠΕΙΟ,37.96863,23.73127,Entire home/apt,8,4.0,28,174.07,2,1125,320,113,3.73,True,private,2.0,0,0,0,0,0,medium
2019-02-02,11.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.96592,23.72952,Entire home/apt,2,1.0,26,135.96,2,1125,335,174,5.47,True,private,1.0,0,0,0,0,0,low
2019-02-02,11.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97609,23.7314,Entire home/apt,7,4.0,21,114.33,2,1125,337,82,2.82,True,private,2.0,0,0,0,0,0,low
2018-07-16,1.0,True,False,ΑΝΩ ΚΥΨΕΛΗ,38.00422,23.74029,Entire home/apt,4,2.0,23,40.17,2,15,42,3,0.09,False,private,1.0,0,0,0,0,0,low
2016-08-17,45.0,True,False,ΣΤΑΔΙΟ,37.96788,23.74333,Entire home/apt,2,1.0,33,51.5,1,600,71,275,8.4,True,private,1.0,0,0,0,0,0,medium
2019-02-03,1.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.9905,23.72719,Entire home/apt,3,3.0,28,25.75,2,15,113,0,0.0,False,private,1.0,0,0,0,0,0,medium
2019-02-04,8.0,False,True,ΠΑΓΚΡΑΤΙ,37.96535,23.75472,Entire home/apt,6,4.0,13,82.4,1,1125,327,1,0.13,True,private,2.0,0,0,0,0,0,low
2017-09-06,36.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96451,23.72285,Entire home/apt,5,3.0,30,83.43,2,1125,348,80,2.68,True,private,2.0,0,0,0,0,0,medium
2019-02-04,8.0,False,True,ΠΑΓΚΡΑΤΙ,37.96674,23.75483,Entire home/apt,6,4.0,12,86.52,1,1125,331,0,0.0,True,private,2.0,0,0,0,0,0,low
2019-02-04,8.0,False,True,ΠΑΓΚΡΑΤΙ,37.96661,23.75468,Entire home/apt,2,1.0,13,80.34,1,1125,349,0,0.0,True,private,1.0,0,0,0,0,0,low
2019-02-04,1.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.9543,23.72,Entire home/apt,2,1.0,30,56.65,5,30,51,22,0.8,True,private,1.0,0,0,0,0,0,medium
2016-01-08,18.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.9685,23.73005,Entire home/apt,4,1.0,16,101.97,1,1125,250,2,0.09,False,private,1.0,0,0,0,0,0,low
2011-06-27,106.0,True,False,ΘΗΣΕΙΟ,37.975640000000006,23.7146,Entire home/apt,4,2.0,26,49.44,2,730,346,29,0.88,True,private,1.0,0,0,0,0,0,low
2019-02-04,1.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.95945,23.72532,Entire home/apt,6,5.0,21,59.74,1,1125,0,3,0.09,False,private,1.0,0,0,0,0,0,low
2015-12-10,5.0,False,False,ΓΟΥΔΙ,37.98637,23.76672,Entire home/apt,2,1.0,31,41.2,2,300,234,1,0.06,True,private,1.0,0,0,0,0,0,medium
2018-03-16,5.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98252,23.72183,Entire home/apt,6,4.0,23,97.85000000000001,2,1125,0,1,0.03,True,private,1.0,0,0,0,0,0,low
2019-02-04,2.0,False,False,ΑΝΩ ΚΥΨΕΛΗ,38.00342,23.73739,Entire home/apt,2,3.0,24,23.69,3,29,158,16,0.74,True,private,1.0,0,0,0,0,0,low
2019-02-01,33.0,True,False,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00017,23.7323,Entire home/apt,4,2.0,16,27.810000000000002,1,1125,60,24,0.86,True,private,1.0,0,0,0,0,0,low
2019-02-05,1.0,True,False,ΠΑΓΚΡΑΤΙ,37.96601,23.75105,Entire home/apt,4,4.0,24,50.47,2,1125,200,10,4.41,True,private,1.5,0,0,0,0,0,low
2018-02-28,7.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9763,23.72981,Entire home/apt,2,1.0,25,46.35,2,1125,343,18,0.59,True,private,1.0,0,0,0,0,0,low
2019-02-05,1.0,False,True,ΓΚΑΖΙ,37.9773,23.71031,Entire home/apt,4,1.0,49,46.35,3,90,0,13,0.41,True,private,1.5,0,0,0,0,0,high
2019-02-05,1.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97272,23.73078,Entire home/apt,3,3.0,11,66.95,3,1125,90,0,0.0,True,private,1.0,0,0,0,0,0,low
2018-12-01,2.0,True,False,ΘΗΣΕΙΟ,37.97561,23.71648,Entire home/apt,4,4.0,23,30.900000000000002,4,1125,228,16,0.52,True,private,1.0,0,0,0,0,0,low
2019-02-06,1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98758,23.74967,Entire home/apt,4,2.0,19,206.0,2,1125,341,0,0.0,True,private,2.0,0,0,0,0,0,low
2013-07-09,1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97892,23.72483,Entire home/apt,3,1.0,20,30.900000000000002,1,356,248,147,5.15,False,private,1.0,0,0,0,0,0,low
2016-07-10,4.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.961090000000006,23.71997,Entire home/apt,4,1.0,27,26.78,1,31,301,32,0.98,True,private,1.0,0,0,0,0,0,medium
2018-03-16,5.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98244,23.72042,Entire home/apt,5,4.0,13,97.85000000000001,2,1125,0,0,0.0,True,private,1.0,0,0,0,0,0,low
2019-02-06,1.0,False,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99447,23.72308,Entire home/apt,6,6.0,10,103.0,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2019-01-14,3.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96363,23.72223,Entire home/apt,3,1.0,33,61.800000000000004,2,365,175,82,2.81,True,private,1.0,0,0,0,0,0,medium
2018-03-27,1.0,True,True,ΚΟΛΩΝΑΚΙ,37.98027,23.73698,Entire home/apt,4,3.0,33,56.65,28,1125,365,14,0.47,False,private,1.0,0,0,0,0,0,medium
2018-03-18,4.0,True,False,ΠΕΤΡΑΛΩΝΑ,37.97092,23.71047,Entire home/apt,2,1.0,28,24.72,28,1125,54,49,1.48,False,private,1.0,0,0,0,0,0,medium
2012-09-18,1.0,True,False,ΣΕΠΟΛΙΑ,38.0053,23.72042,Entire home/apt,3,2.0,26,36.050000000000004,28,168,84,4,2.11,False,private,1.0,0,0,0,0,0,low
2014-08-16,53.0,True,True,ΣΤΑΔΙΟ,37.96742,23.73762,Entire home/apt,5,2.0,53,72.10000000000001,1,1000,296,22,0.79,True,private,1.0,0,0,0,0,0,high
2018-10-11,31.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98765,23.76268,Entire home/apt,4,2.0,44,60.77,1,1125,352,16,0.5,True,private,1.0,0,0,0,0,0,high
2019-02-06,1.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99915,23.72822,Entire home/apt,4,3.0,39,41.2,2,14,357,61,2.13,False,private,1.0,0,0,0,0,0,high
2010-05-26,10.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.96198,23.72835,Entire home/apt,2,1.0,15,58.71,2,30,324,0,0.0,True,private,1.0,0,0,0,0,0,low
2017-06-28,1.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98951,23.72333,Entire home/apt,3,2.0,36,26.78,1,1125,336,37,1.13,True,private,1.0,0,0,0,0,0,high
2017-03-07,2.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96618,23.72649,Entire home/apt,8,4.0,18,232.78,1,1125,356,25,0.82,True,private,2.0,0,0,0,0,0,low
2015-06-24,3.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99325,23.72344,Entire home/apt,4,2.0,34,36.050000000000004,1,1125,360,48,1.51,True,private,1.0,0,0,0,0,0,high
2019-02-08,4.0,True,False,ΘΗΣΕΙΟ,37.97677,23.72215,Entire home/apt,4,1.0,15,174.07,1,1125,52,7,0.23,True,private,1.0,0,0,0,0,0,low
2017-09-28,19.0,True,True,ΚΟΛΩΝΑΚΙ,37.9772,23.74556,Entire home/apt,3,2.0,35,74.16,1,60,363,14,0.53,True,private,1.0,0,0,0,0,0,high
2019-02-08,1.0,False,True,ΚΟΛΩΝΟΣ,37.99386,23.71788,Entire home/apt,3,4.0,30,23.69,1,1125,0,102,3.14,True,private,1.0,0,0,0,0,0,medium
2015-05-07,1.0,False,False,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,38.01167,23.729,Entire home/apt,6,2.0,22,56.65,1,1125,1,10,0.31,True,private,1.5,0,0,0,0,0,low
2019-02-09,1.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.96354,23.7303,Entire home/apt,4,3.0,36,39.14,1,1125,327,115,3.55,True,private,1.0,0,0,0,0,0,high
2014-12-16,1.0,False,False,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,38.00162,23.73191,Shared room,1,1.0,20,18.54,1,1125,0,11,0.4,True,shared,1.0,0,0,0,0,0,low
2019-02-09,1.0,False,True,ΝΕΟΣ ΚΟΣΜΟΣ,37.95816,23.72754,Entire home/apt,4,1.0,30,56.65,2,28,269,25,0.8,True,private,1.0,0,0,0,0,0,medium
2019-02-09,1.0,False,True,ΕΛΛΗΝΟΡΩΣΩΝ,37.9988,23.777420000000003,Entire home/apt,2,1.0,21,24.72,2,1125,134,33,1.05,True,private,1.0,0,0,0,0,0,low
2021-05-09,18.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96275,23.72076,Entire home/apt,2,0.0,16,41.2,2,1125,303,99,3.03,True,private,1.0,0,0,0,0,0,low
2014-11-30,6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97913,23.72755,Entire home/apt,12,7.0,59,140.08,1,1125,338,30,1.34,True,private,2.0,0,0,0,0,0,high
2019-02-10,4.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97125,23.73011,Entire home/apt,4,1.0,22,113.3,2,1125,55,11,0.46,True,private,1.5,0,0,0,0,0,low
2019-02-08,1.0,False,True,ΑΓΙΟΣ ΕΛΕΥΘΕΡΙΟΣ,38.02315,23.73466,Entire home/apt,3,2.0,24,30.900000000000002,2,28,62,76,2.33,False,private,1.0,0,0,0,0,0,low
2019-02-02,2.0,True,False,ΝΙΡΒΑΝΑ,38.0136,23.72778,Entire home/apt,4,3.0,44,28.84,1,184,292,9,0.29,True,private,1.0,0,0,0,0,0,high
2011-11-17,67.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97835,23.72667,Entire home/apt,8,2.0,27,120.51,3,1125,112,0,0.0,False,private,2.0,0,0,0,0,0,medium
2018-10-08,20.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.95943,23.72517,Entire home/apt,4,2.0,23,61.800000000000004,4,1125,144,39,1.2,True,private,2.0,0,0,0,0,0,low
2019-02-11,1.0,False,False,ΘΗΣΕΙΟ,37.97543,23.71367,Entire home/apt,4,1.0,25,42.230000000000004,2,1125,117,8,0.25,True,private,1.0,0,0,0,0,0,low
2015-03-24,218.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.99007,23.75769,Entire home/apt,6,3.0,26,48.410000000000004,2,730,56,24,0.82,True,private,1.0,0,0,0,0,0,low
2018-05-03,38.0,True,False,ΝΙΡΒΑΝΑ,38.0088,23.72583,Entire home/apt,2,1.0,16,39.14,5,1125,175,4,0.16,True,private,1.0,0,0,0,0,0,low
2013-11-17,9.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,37.9584,23.72847,Entire home/apt,4,3.0,28,53.56,2,65,68,88,2.86,False,private,1.0,0,0,0,0,0,medium
2012-08-11,3.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98039,23.7243,Entire home/apt,3,3.0,24,51.5,3,150,177,22,0.87,True,private,1.0,0,0,0,0,0,low
2019-02-11,5.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98508,23.72658,Private room,1,1.0,9,46.35,1,1125,365,1,0.91,True,private,1.0,0,0,0,0,0,low
2019-02-11,5.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98336,23.72545,Private room,2,2.0,9,72.10000000000001,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2018-07-19,5.0,False,False,ΘΗΣΕΙΟ,37.97699,23.716,Entire home/apt,5,4.0,39,72.10000000000001,2,1125,306,21,0.83,True,private,1.5,0,0,0,0,0,high
2019-02-11,5.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98515,23.72638,Private room,3,3.0,10,82.4,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2019-02-11,5.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98343,23.72643,Private room,3,2.0,10,154.5,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2019-02-11,5.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98527,23.72695,Private room,4,2.0,10,103.0,1,1125,365,0,0.0,True,private,1.0,0,0,0,0,0,low
2018-10-08,20.0,True,False,ΠΑΓΚΡΑΤΙ,37.96631,23.74682,Entire home/apt,6,3.0,24,56.65,4,1125,342,43,1.4,False,private,2.0,0,0,0,0,0,low
2016-05-29,3.0,False,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,37.98832,23.72195,Entire home/apt,5,3.0,48,95.79,2,14,57,63,2.29,False,private,2.0,0,0,0,0,0,high
2019-02-12,1.0,True,False,ΓΚΥΖΗ,37.99143,23.7459,Entire home/apt,3,1.0,8,51.5,2,3,87,0,0.0,True,private,2.0,0,0,0,0,0,low
2019-02-12,1.0,True,False,ΓΚΥΖΗ,37.99529,23.74839,Entire home/apt,2,1.0,20,28.84,3,10,145,9,0.29,False,private,1.0,0,0,0,0,0,low
2019-02-12,1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,37.98672,23.75633,Entire home/apt,3,2.0,19,41.2,2,60,1,1,0.04,False,private,1.0,0,0,0,0,0,low
2016-05-19,7.0,True,True,ΘΗΣΕΙΟ,37.9766,23.71551,Entire home/apt,4,2.0,49,56.65,1,28,351,36,1.15,True,private,1.0,0,0,0,0,0,high
2017-01-21,1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97885,23.73738,Entire home/apt,3,1.0,22,82.4,2,30,0,0,0.0,False,private,1.5,0,0,0,0,0,low
2015-09-10,3.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,37.98737,23.760720000000003,Entire home/apt,9,6.0,47,151.41,2,60,313,42,1.36,True,private,3.0,0,0,0,0,0,high
2015-10-14,1.0,False,True,ΑΝΩ ΠΑΤΗΣΙΑ,38.01786,23.73976,Entire home/apt,3,2.0,35,26.78,2,1125,239,48,1.54,True,private,1.0,0,0,0,0,0,high
2019-02-12,1.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97368,23.73269,Entire home/apt,8,4.0,22,97.85000000000001,1,1125,238,43,1.58,True,private,1.0,0,0,0,0,0,low
2018-06-07,4.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98482,23.73577,Entire home/apt,6,3.0,29,41.2,2,25,247,106,3.26,True,private,1.5,0,0,0,0,0,medium
2019-02-10,4.0,False,False,ΑΚΡΟΠΟΛΗ,37.9699,23.72929,Entire home/apt,4,2.0,17,82.4,2,1125,54,9,0.29,True,private,2.5,0,0,0,0,0,low
2014-05-21,17.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.967,23.72922,Entire home/apt,6,2.0,30,81.37,1,1125,0,59,1.83,True,private,1.5,0,0,0,0,0,medium
2018-06-06,2.0,True,True,ΑΝΩ ΚΥΨΕΛΗ,38.0043,23.73508,Entire home/apt,4,1.0,27,30.900000000000002,2,1125,360,93,2.86,True,private,1.0,0,0,0,0,0,medium
2019-02-10,4.0,False,False,ΑΚΡΟΠΟΛΗ,37.97157,23.72991,Entire home/apt,2,1.0,14,61.800000000000004,2,1125,55,14,0.46,True,private,1.0,0,0,0,0,0,low
