host_listings_count,host_identity_verified,host_is_superhost,neighbourhood_cleansed,room_type,accommodates,beds,amenities,price,minimum_nights,maximum_nights,availability_365,number_of_reviews,reviews_per_month,instant_bookable,bathroom_type,bathroom,smoke_alarm,oven,patio_balcony,fire_extinguisher,shower_gel
2.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,2.0,low,87.55,6,365,227,66,0.77,False,private,1.5,1,0,0,1,0
1.0,False,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,high,46.35,5,1125,297,16,0.2,False,private,1.0,0,1,1,0,1
5.0,True,True,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,2,2.0,medium,76.22,30,1125,341,10,0.16,False,private,1.0,1,1,0,1,0
4.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,medium,47.38,3,90,336,3,0.05,False,private,1.0,1,1,1,0,0
2.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,74.16,3,365,176,29,10.12,True,private,1.0,0,1,1,0,0
1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,1.0,low,38.11,5,25,365,0,0.0,False,private,1.0,0,0,0,1,0
2.0,True,True,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,6,3.0,medium,80.34,2,30,84,34,1.33,True,private,2.0,0,1,1,0,0
3.0,True,False,ΘΗΣΕΙΟ,Entire home/apt,3,0.0,low,49.44,5,1125,338,14,0.18,False,private,1.0,0,0,0,0,0
2.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,19.57,5,100,103,67,0.75,False,private,1.5,0,0,1,1,0
2.0,True,True,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,2,3.0,medium,36.050000000000004,3,1125,340,243,2.72,True,private,1.0,1,1,1,1,0
2.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,high,23.69,3,60,319,134,1.46,True,private,1.0,1,0,0,0,1
2.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,medium,54.59,3,36,198,216,2.77,True,private,1.0,0,0,1,1,0
1.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,4,4.0,low,123.60000000000001,3,1125,358,0,0.0,False,private,1.5,0,0,0,0,0
2.0,True,True,ΓΚΥΖΗ,Private room,2,1.0,low,22.66,1,10,244,243,3.09,True,shared,1.0,0,0,1,0,0
2.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,1.0,high,36.050000000000004,2,1125,339,345,3.76,True,private,1.0,1,1,1,1,0
10.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,7,3.0,medium,65.92,3,600,306,32,0.58,False,private,1.5,1,0,1,1,0
24.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,78.28,5,720,298,5,0.06,True,private,1.0,0,0,1,0,0
4.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,2,2.0,low,66.95,1,14,364,23,0.34,False,private,1.0,1,0,0,1,0
1.0,False,True,ΝΕΑ ΚΥΨΕΛΗ,Entire home/apt,4,3.0,low,41.2,2,60,342,123,1.4,False,private,1.0,0,1,1,0,0
106.0,True,False,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,7,4.0,medium,151.41,2,730,283,84,1.18,True,private,2.0,0,1,1,0,0
24.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,2.0,low,58.71,4,720,283,2,0.74,True,private,1.0,0,0,1,0,0
1.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,3,0.0,low,41.2,6,1125,282,4,0.07,False,private,1.0,0,0,0,0,0
0.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,high,70.04,2,1125,113,20,0.78,True,private,1.0,1,1,1,1,1
14.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,6,3.0,high,177.16,3,1125,0,20,0.26,True,private,1.0,1,1,1,1,1
2.0,False,False,ΑΚΡΟΠΟΛΗ,Entire home/apt,3,1.0,medium,44.29,1,365,332,297,3.8,True,private,1.0,1,1,1,1,0
1.0,True,False,ΓΟΥΔΙ,Entire home/apt,4,2.0,low,72.10000000000001,7,365,230,24,0.3,False,private,2.0,0,1,0,0,0
2.0,True,True,ΝΙΡΒΑΝΑ,Entire home/apt,4,2.0,medium,51.5,1,9999999,25,133,1.7,True,private,1.0,0,1,1,1,1
2.0,True,False,ΣΤΑΔΙΟ,Entire home/apt,4,2.0,low,61.800000000000004,2,1125,9,21,0.28,False,private,2.0,0,0,0,0,0
1.0,False,False,ΣΤΑΔΙΟ,Entire home/apt,6,3.0,low,154.5,5,1125,365,1,0.01,False,private,2.0,0,0,0,0,0
1.0,True,False,ΓΚΥΖΗ,Entire home/apt,4,2.0,high,75.19,3,10,88,48,0.59,False,private,2.0,0,1,0,0,1
1.0,False,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,high,45.32,5,1125,220,540,5.87,True,private,1.0,1,0,0,1,1
1.0,False,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,high,72.10000000000001,2,30,24,93,1.44,False,private,1.0,1,1,1,1,0
1.0,True,True,ΒΟΤΑΝΙΚΟΣ,Entire home/apt,6,6.0,medium,112.27,2,1125,359,142,1.66,False,private,2.0,1,1,1,0,0
1.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,28.84,2,365,331,57,0.66,False,private,1.5,0,0,0,0,0
4.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,4,2.0,high,92.7,28,1125,358,52,0.67,False,private,1.5,1,1,0,0,1
55.0,True,False,ΠΑΓΚΡΑΤΙ,Private room,2,1.0,medium,46.35,1,32,206,344,3.88,True,shared,1.0,0,1,1,1,0
11.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,2,1.0,high,65.92,1,1125,356,384,4.59,False,private,1.0,1,1,1,1,0
10.0,False,True,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,6,2.0,medium,48.410000000000004,3,1125,0,95,1.19,True,private,1.5,1,1,1,0,0
1.0,True,False,ΙΛΙΣΙΑ,Entire home/apt,8,8.0,low,154.5,2,1125,365,133,1.64,True,private,3.5,0,0,0,1,0
3.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,5,3.0,high,33.99,1,1125,130,519,6.0,False,private,1.5,1,1,1,1,1
1.0,True,True,ΚΟΛΩΝΑΚΙ,Entire home/apt,3,1.0,low,80.34,1,1125,1,328,3.8,True,private,1.0,1,0,0,1,0
5.0,True,True,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,6,3.0,medium,41.2,28,1125,116,194,2.12,True,private,1.0,1,0,1,1,0
2.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,4.0,high,72.10000000000001,2,1125,0,310,3.5,True,private,1.0,1,1,0,1,1
2.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,8,6.0,medium,169.95000000000002,3,90,333,182,2.0,False,private,2.0,1,1,1,1,0
1.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,3,1.0,medium,41.2,4,90,297,33,0.66,True,private,1.0,0,1,1,1,0
6.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,1.0,medium,47.38,1,1125,354,30,0.42,True,private,1.0,0,1,1,0,1
1.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,3.0,medium,62.83,3,180,363,63,0.93,False,private,1.0,0,1,1,0,0
4.0,True,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,2.0,low,35.02,3,65,59,117,1.99,True,private,1.0,0,0,0,0,0
2.0,True,True,ΠΑΓΚΡΑΤΙ,Private room,2,1.0,medium,19.57,2,20,27,293,3.27,True,private,1.0,0,1,1,1,0
2.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,2.0,high,62.83,2,1125,212,367,4.06,True,private,1.0,0,1,1,1,0
2.0,True,True,ΠΑΓΚΡΑΤΙ,Private room,2,1.0,medium,20.6,2,15,42,273,3.02,True,private,1.0,0,1,1,1,0
1.0,False,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,7,5.0,low,206.0,4,1125,365,75,0.86,False,private,1.0,0,0,0,1,0
3.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,4,2.0,high,35.02,3,180,179,103,1.99,True,private,1.0,1,1,1,1,1
67.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,3.0,medium,67.98,3,1125,234,102,1.31,True,private,2.0,1,1,0,1,0
1.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,6,5.0,high,65.92,3,1125,319,52,0.69,False,private,1.5,0,1,0,0,0
6.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,low,78.28,2,30,356,264,2.9,True,private,1.0,1,0,1,1,0
5.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,7,3.0,medium,103.0,1,1125,66,210,2.37,True,private,2.0,0,1,1,1,0
1.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,3.0,low,97.85000000000001,2,180,116,206,2.3,True,private,1.0,0,0,0,0,0
1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,60.77,2,1125,349,25,0.28,False,private,1.0,0,0,0,1,0
5.0,True,False,ΚΟΛΩΝΟΣ,Entire home/apt,7,0.0,medium,27.810000000000002,1,1125,298,404,4.51,True,private,1.0,0,1,1,0,0
1.0,True,True,ΓΟΥΒΑ,Entire home/apt,4,2.0,high,80.34,3,1125,364,185,2.15,False,private,1.0,1,1,0,1,0
5.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,72.10000000000001,2,30,284,166,1.83,False,private,1.0,1,0,1,1,0
4.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,1.0,low,80.34,2,1125,361,119,1.45,False,private,1.0,0,0,1,0,0
2.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,1.0,low,36.050000000000004,1,20,239,190,2.15,False,shared,1.0,0,1,1,1,0
1.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,1.0,low,30.900000000000002,2,15,0,113,1.43,True,private,1.0,1,1,1,1,0
1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,4,2.0,medium,27.810000000000002,2,1125,320,21,0.55,False,private,1.5,0,0,1,1,0
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,3.0,high,123.60000000000001,2,1125,343,1,1.0,True,private,1.0,0,1,1,1,1
4.0,True,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,3,1.0,medium,36.050000000000004,2,365,140,295,3.32,True,private,1.0,1,1,1,1,0
1.0,False,False,ΖΑΠΠΕΙΟ,Entire home/apt,2,1.0,low,61.800000000000004,45,365,365,0,0.0,False,private,1.0,0,0,0,0,0
1.0,False,False,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,4,4.0,low,49.44,1,1125,0,0,0.0,False,private,1.0,0,0,0,0,0
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,144.20000000000002,2,1125,332,3,0.04,True,private,2.0,0,1,1,0,1
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,3.0,medium,129.78,2,1125,336,10,0.11,True,private,1.0,0,1,1,0,1
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,2.0,medium,103.0,2,1125,341,4,0.05,True,private,1.0,0,1,0,0,1
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,91.67,2,1125,337,8,0.09,True,private,1.0,0,1,0,0,1
15.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,1.0,medium,87.55,2,1125,327,13,0.15,True,private,1.0,0,1,0,0,1
5.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,medium,51.5,2,1125,0,187,2.09,True,private,1.0,1,1,1,1,1
3.0,False,True,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,3,1.0,low,25.75,1,1125,87,324,3.63,True,private,1.0,0,1,1,0,0
1.0,True,False,ΠΑΤΗΣΙΑ,Entire home/apt,4,2.0,low,55.620000000000005,1,1125,338,102,1.14,False,private,1.0,0,0,1,0,0
3.0,True,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,8,10.0,low,103.0,2,1125,329,105,1.25,True,private,1.5,0,0,0,1,0
1.0,True,True,ΑΓΙΟΣ ΝΙΚΟΛΑΟΣ,Entire home/apt,4,3.0,medium,20.6,4,30,325,107,1.23,True,private,1.0,0,1,1,1,0
67.0,True,True,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,12,4.0,high,183.34,2,1125,323,17,0.21,False,private,3.5,1,1,1,1,0
5.0,True,True,ΙΛΙΣΙΑ,Entire home/apt,4,3.0,medium,83.43,1,28,309,191,2.22,True,private,1.0,0,1,0,1,0
3.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,1.0,medium,60.77,2,1125,314,335,3.86,True,private,1.0,0,1,1,0,0
3.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,8,4.0,low,77.25,1,30,298,663,7.46,False,private,3.0,1,0,0,1,0
106.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,5,3.0,medium,98.88,2,730,324,79,0.9,True,private,1.0,0,1,1,0,0
67.0,True,True,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,3,1.0,high,49.44,2,1125,347,93,1.06,True,private,1.0,1,1,1,1,0
9.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,6,6.0,low,54.59,2,1125,363,16,0.29,True,private,1.0,0,0,0,0,0
1.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,5,2.0,medium,52.53,300,1125,365,6,0.08,False,private,1.5,0,1,1,0,0
2.0,False,True,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,4,3.0,high,41.2,1,1125,309,133,1.51,False,private,1.5,0,0,0,1,0
3.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,8,4.0,high,51.5,2,1111,213,202,2.28,False,private,1.0,1,1,0,1,0
3.0,False,False,ΙΛΙΣΙΑ,Entire home/apt,6,6.0,low,118.45,1,31,266,1,0.02,False,private,2.0,1,0,0,1,0
1.0,True,False,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,6,3.0,high,82.4,3,31,361,37,0.49,False,private,1.0,1,1,1,1,0
4.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,4.0,medium,76.22,1,1125,349,163,2.52,True,private,1.0,1,1,0,1,0
5.0,False,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,2,1.0,low,53.56,4,1125,357,80,1.02,False,private,1.0,0,0,0,0,0
3.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,3.0,medium,82.4,2,30,307,236,2.75,True,private,1.0,1,1,1,0,1
1.0,True,True,ΓΚΑΖΙ,Entire home/apt,2,1.0,medium,80.34,1,90,329,58,0.94,True,private,2.5,0,1,1,0,0
3.0,False,False,ΘΗΣΕΙΟ,Entire home/apt,4,3.0,low,72.10000000000001,2,1125,289,4,0.08,True,private,2.0,1,0,0,1,0
4.0,True,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,4,0.0,low,159.65,2,20,133,137,1.63,False,private,1.5,0,1,0,1,0
2.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,6,3.0,medium,123.60000000000001,2,1125,18,130,1.68,False,private,3.0,0,1,1,0,0
2.0,False,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Private room,2,1.0,low,18.54,1,1125,177,160,1.84,False,private,1.0,0,0,0,0,0
0.0,True,False,ΙΛΙΣΙΑ,Entire home/apt,4,3.0,high,45.32,5,1125,158,4,2.22,True,private,1.0,0,1,0,0,1
5.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,2,3.0,low,76.22,1,1124,304,227,2.76,True,private,1.0,1,0,0,1,0
1.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,2.0,high,72.10000000000001,365,1125,364,12,0.16,False,private,1.0,1,1,0,1,1
2.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,5,3.0,medium,107.12,2,200,337,153,2.4,False,private,1.0,0,1,0,1,1
2.0,True,True,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,3.0,high,40.17,3,1125,333,23,0.27,False,private,1.0,0,1,1,0,0
55.0,True,False,ΠΑΓΚΡΑΤΙ,Private room,2,2.0,medium,26.78,1,32,223,208,2.69,True,shared,1.0,0,1,0,1,0
1.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,2.0,low,43.26,2,1125,295,212,2.66,True,private,1.0,0,0,0,0,0
1.0,True,False,ΓΚΑΖΙ,Entire home/apt,2,1.0,low,61.800000000000004,7,30,115,36,0.47,False,private,1.0,0,0,0,0,0
3.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,2.0,low,82.4,2,5,365,0,0.0,False,private,1.5,0,0,0,1,0
1.0,False,False,ΑΝΩ ΠΑΤΗΣΙΑ,Entire home/apt,2,1.0,low,51.5,1,1125,0,0,0.0,False,private,1.0,0,0,0,1,0
67.0,True,True,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,medium,70.04,3,1125,284,21,0.25,False,private,1.0,1,1,1,1,0
1.0,True,True,ΑΚΡΟΠΟΛΗ,Entire home/apt,5,2.0,high,49.44,2,65,147,149,1.75,False,private,1.0,1,1,1,1,1
1.0,False,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,41.2,1,1125,336,50,0.61,False,private,1.0,0,0,0,1,0
1.0,True,False,ΑΝΩ ΚΥΨΕΛΗ,Entire home/apt,2,1.0,medium,23.69,2,1125,282,43,0.56,False,private,1.0,1,1,0,1,0
1.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,4,5.0,high,61.800000000000004,2,1125,345,130,1.93,True,private,1.0,1,1,0,1,1
3.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,5,5.0,medium,56.65,3,1125,365,95,1.17,True,private,1.0,1,1,0,1,0
1.0,True,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,4,3.0,low,50.47,4,1125,363,7,0.08,False,private,1.0,1,0,0,1,0
1.0,False,False,ΝΕΟΣ ΚΟΣΜΟΣ,Private room,2,1.0,low,51.5,1,7,364,19,0.29,False,private,1.0,1,0,1,1,0
1.0,True,False,ΙΛΙΣΙΑ,Entire home/apt,3,0.0,low,33.99,3,30,340,95,1.11,False,private,1.0,0,0,0,0,0
1.0,False,True,ΚΟΛΩΝΟΣ,Entire home/apt,3,2.0,high,37.08,3,30,171,27,0.74,False,private,1.0,1,1,0,1,1
2.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,4,1.0,low,25.75,5,30,91,0,0.0,False,private,1.0,0,0,0,0,0
5.0,True,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Private room,2,2.0,high,26.78,1,28,340,151,1.9,True,shared,1.0,1,1,0,1,1
2.0,True,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,71.07000000000001,4,31,286,65,0.98,True,private,0.0,0,1,0,0,0
2.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,2,1.0,low,23.69,1,75,328,15,0.53,True,private,1.0,1,1,1,0,0
1.0,True,True,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,4.0,medium,206.0,2,30,365,219,2.55,False,private,1.0,1,1,1,1,0
1.0,False,False,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,Entire home/apt,3,2.0,low,103.0,5,30,0,0,0.0,False,private,1.0,0,0,0,1,0
4.0,True,True,ΚΥΨΕΛΗ,Entire home/apt,2,1.0,high,91.67,2,29,364,70,0.93,False,private,1.0,1,1,1,0,0
0.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,4,2.0,low,38.11,2,1125,358,3,0.04,False,private,1.0,0,0,0,0,0
1.0,False,False,ΠΑΤΗΣΙΑ,Entire home/apt,8,8.0,medium,27.810000000000002,2,1125,0,36,0.45,False,private,1.0,0,1,1,0,0
5.0,True,False,ΑΚΡΟΠΟΛΗ,Private room,2,1.0,high,47.38,1,28,223,67,0.85,True,private,1.0,1,1,0,1,1
10.0,True,True,ΛΥΚΑΒΗΤΤΟΣ,Entire home/apt,4,1.0,low,64.89,1,1125,365,68,1.01,False,private,1.0,0,1,1,0,0
1.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,6.0,high,50.47,2,1125,352,87,1.15,False,private,1.0,0,1,0,0,0
4.0,True,True,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,2.0,high,103.0,7,730,0,248,3.12,True,private,2.0,1,1,1,1,1
1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,3,0.0,low,24.72,3,1125,58,148,1.79,False,private,1.0,0,1,1,1,1
5.0,True,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,2,1.0,low,51.5,1,1125,365,135,1.65,False,private,1.5,0,1,0,0,0
5.0,True,False,ΝΕΑ ΚΥΨΕΛΗ,Entire home/apt,3,0.0,medium,51.5,1,1125,306,11,0.2,False,private,1.0,0,1,1,0,0
9.0,True,False,ΚΕΡΑΜΕΙΚΟΣ,Entire home/apt,5,2.0,high,83.43,1,365,364,15,0.32,True,private,1.0,1,1,1,1,0
1.0,False,True,ΠΛΑΤΕΙΑ ΑΜΕΡΙΚΗΣ,Entire home/apt,4,2.0,high,31.93,4,1125,208,96,1.28,False,private,1.5,0,1,1,1,1
1.0,True,True,ΚΟΛΩΝΟΣ,Entire home/apt,4,2.0,low,51.5,2,90,267,203,2.48,True,private,1.0,0,0,0,0,0
2.0,True,True,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,4,1.0,low,51.5,4,28,358,88,1.19,False,private,1.0,0,0,0,0,0
1.0,True,False,ΠΕΤΡΑΛΩΝΑ,Entire home/apt,4,2.0,medium,154.5,3,386,52,75,0.97,False,private,2.5,1,1,1,1,0
1.0,False,False,ΑΓΙΟΣ ΚΩΝΣΤΑΝΤΙΝΟΣ-ΠΛΑΤΕΙΑ ΒΑΘΗΣ,Entire home/apt,6,4.0,low,51.5,4,1125,56,2,0.02,True,private,1.0,0,0,0,0,0
2.0,False,True,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,2.0,medium,28.84,2,1125,53,128,1.63,True,private,1.0,0,1,1,1,0
5.0,True,False,ΑΜΠΕΛΟΚΗΠΟΙ,Entire home/apt,4,2.0,low,103.0,2,30,363,0,0.0,False,private,2.0,0,0,0,0,0
1.0,True,False,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,Entire home/apt,3,2.0,low,22.66,3,31,306,185,2.34,True,private,1.0,0,0,0,1,0
2.0,False,True,ΣΤΑΔΙΟ,Entire home/apt,4,3.0,medium,32.96,6,1124,53,18,0.68,True,private,1.5,0,1,1,1,0
3.0,True,False,ΚΟΛΩΝΟΣ,Entire home/apt,7,3.0,high,41.2,1,1125,344,160,2.03,True,private,3.0,1,1,1,1,0
3.0,True,False,ΝΙΡΒΑΝΑ,Entire home/apt,4,2.0,high,185.4,2,1125,365,27,0.43,True,private,1.0,0,0,1,1,1
1.0,False,False,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,Entire home/apt,5,3.0,low,61.800000000000004,1,1125,239,35,0.46,False,private,1.0,0,0,0,1,0
2.0,True,False,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,Entire home/apt,4,2.0,low,36.050000000000004,1,1125,0,151,1.8,True,private,1.0,1,0,0,1,0
16.0,True,False,ΚΥΨΕΛΗ,Entire home/apt,2,2.0,low,50.47,7,360,344,10,0.18,True,private,1.0,0,1,1,0,0
1.0,True,True,ΘΗΣΕΙΟ,Entire home/apt,4,1.0,medium,67.98,2,750,174,149,1.8,False,private,1.0,1,1,1,1,0
10.0,True,False,ΝΕΟΣ ΚΟΣΜΟΣ,Entire home/apt,4,2.0,medium,47.38,2,1125,310,38,0.48,False,private,1.0,0,1,0,0,0
2.0,False,False,ΚΟΛΩΝΑΚΙ,Entire home/apt,2,1.0,low,42.230000000000004,3,40,340,238,2.98,False,private,1.0,1,0,1,1,0
5.0,False,False,ΠΑΓΚΡΑΤΙ,Entire home/apt,3,2.0,low,49.44,3,1125,365,75,0.96,False,private,1.0,0,1,0,0,0
